an,bn,ratio,gmp_ns,simd_ns,speedup
1384,346,0.2500,41773.7,14922.7,2.7993
1384,461,0.3333,51277.4,16854.9,3.0423
1384,554,0.4000,54547.2,20617.3,2.6457
1384,692,0.5000,57236.6,21728.1,2.6342
1384,900,0.6500,71518.6,24952.4,2.8662
1384,1107,0.8000,73705.5,29790.2,2.4741
1384,1384,1.0000,78503.3,32248.7,2.4343
1388,174,0.1250,29941.8,10506.4,2.8499
1388,278,0.2000,38592.2,13866.7,2.7831
1388,347,0.2500,41881.2,15240.4,2.7480
1388,463,0.3333,51857.8,19303.3,2.6865
1388,555,0.4000,56322.4,20637.4,2.7291
1388,694,0.5000,57781.7,23301.6,2.4797
1388,902,0.6500,72255.3,25158.9,2.8720
1388,1110,0.8000,73767.1,29990.8,2.4597
1388,1388,1.0000,80050.3,32357.8,2.4739
1392,174,0.1250,29882.4,10537.4,2.8358
1392,278,0.2000,38679.0,14040.7,2.7548
1392,348,0.2500,41913.7,15271.3,2.7446
1392,464,0.3333,51895.7,19517.5,2.6589
1392,557,0.4000,55132.3,20616.2,2.6742
1392,696,0.5000,57557.2,21746.8,2.6467
1392,905,0.6500,72328.9,25230.1,2.8668
1392,1114,0.8000,74476.7,29560.7,2.5195
1392,1392,1.0000,79947.6,32124.0,2.4887
1396,175,0.1250,30250.3,10437.9,2.8981
1396,279,0.2000,38606.3,14158.0,2.7268
1396,349,0.2500,42847.4,15177.1,2.8232
1396,465,0.3333,52005.5,17035.0,3.0529
1396,558,0.4000,57204.2,20719.0,2.7609
1396,698,0.5000,58121.2,23611.8,2.4615
1396,907,0.6500,72313.2,25254.5,2.8634
1396,1117,0.8000,74719.5,29814.2,2.5062
1396,1396,1.0000,80585.0,32352.0,2.4909
1400,175,0.1250,30373.8,10442.6,2.9086
1400,280,0.2000,38838.8,14237.3,2.7280
1400,350,0.2500,42947.0,15247.4,2.8167
1400,467,0.3333,52701.0,19475.9,2.7060
1400,560,0.4000,57492.5,20822.5,2.7611
1400,700,0.5000,58359.1,22001.9,2.6525
1400,910,0.6500,73110.4,25074.6,2.9157
1400,1120,0.8000,74572.4,29460.9,2.5312
1400,1400,1.0000,80358.4,32050.7,2.5072
1404,176,0.1250,30441.1,10472.1,2.9069
1404,281,0.2000,38890.1,14206.7,2.7374
1404,351,0.2500,42974.6,14955.2,2.8736
1404,468,0.3333,52731.0,16768.7,3.1446
1404,562,0.4000,55573.3,20962.9,2.6510
1404,702,0.5000,58333.7,21891.7,2.6647
1404,913,0.6500,73480.3,24633.3,2.9830
1404,1123,0.8000,74799.1,29292.0,2.5536
1404,1404,1.0000,80933.6,31917.7,2.5357
1408,176,0.1250,30446.9,10472.9,2.9072
1408,282,0.2000,39216.1,14431.8,2.7173
1408,352,0.2500,43342.9,15466.0,2.8025
1408,469,0.3333,52901.8,19673.9,2.6889
1408,563,0.4000,58011.2,20954.9,2.7684
1408,704,0.5000,58517.1,23689.9,2.4701
1408,915,0.6500,73635.6,25376.9,2.9017
1408,1126,0.8000,74771.3,30173.2,2.4781
1408,1408,1.0000,81147.7,32696.6,2.4818
1412,177,0.1250,30452.1,10466.5,2.9095
1412,282,0.2000,39236.7,14405.9,2.7237
1412,353,0.2500,43322.4,15562.7,2.7837
1412,471,0.3333,53090.9,19772.5,2.6851
1412,565,0.4000,56667.4,21101.2,2.6855
1412,706,0.5000,59416.0,22078.4,2.6911
1412,918,0.6500,73855.0,25482.2,2.8983
1412,1130,0.8000,74016.2,30166.8,2.4536
1412,1412,1.0000,82261.0,32722.0,2.5139
1416,177,0.1250,30473.8,10634.1,2.8657
1416,283,0.2000,39297.9,14440.6,2.7213
1416,354,0.2500,43560.0,15641.0,2.7850
1416,472,0.3333,53033.6,17636.6,3.0070
1416,566,0.4000,58498.3,21196.5,2.7598
1416,708,0.5000,59496.5,24419.2,2.4365
1416,920,0.6500,73839.0,25948.9,2.8456
1416,1133,0.8000,74161.3,30897.7,2.4002
1416,1416,1.0000,82333.8,33478.8,2.4593
1420,178,0.1250,31307.6,10583.5,2.9582
1420,284,0.2000,39462.0,14355.8,2.7489
1420,355,0.2500,43441.4,15344.0,2.8312
1420,473,0.3333,53550.1,19790.0,2.7059
1420,568,0.4000,58844.7,21055.8,2.7947
1420,710,0.5000,59669.6,22042.6,2.7070
1420,923,0.6500,74895.6,26344.6,2.8429
1420,1136,0.8000,74496.7,31115.5,2.3942
1420,1420,1.0000,83388.5,33777.6,2.4688
1424,178,0.1250,31409.0,10419.4,3.0145
1424,285,0.2000,39565.0,14585.6,2.7126
1424,356,0.2500,43559.0,15903.8,2.7389
1424,475,0.3333,53686.3,19983.9,2.6865
1424,570,0.4000,57710.5,21560.2,2.6767
1424,712,0.5000,61432.1,25021.6,2.4552
1424,926,0.6500,77154.2,26793.2,2.8796
1424,1139,0.8000,75404.8,31762.9,2.3740
1424,1424,1.0000,84544.0,34502.6,2.4504
1428,179,0.1250,31912.8,10570.1,3.0192
1428,286,0.2000,40839.2,14789.7,2.7613
1428,357,0.2500,44288.0,16101.5,2.7505
1428,476,0.3333,54468.3,18124.8,3.0052
1428,571,0.4000,59823.6,21754.1,2.7500
1428,714,0.5000,61268.5,22874.7,2.6784
1428,928,0.6500,76846.8,27176.5,2.8277
1428,1142,0.8000,75467.6,31643.1,2.3850
1428,1428,1.0000,84651.7,34391.2,2.4614
1432,179,0.1250,31974.7,10791.2,2.9630
1432,286,0.2000,40963.8,14625.6,2.8008
1432,358,0.2500,45261.6,16369.0,2.7651
1432,477,0.3333,54600.7,20237.9,2.6979
1432,573,0.4000,58375.5,21696.7,2.6905
1432,716,0.5000,61358.5,24949.9,2.4593
1432,931,0.6500,76755.1,26920.4,2.8512
1432,1146,0.8000,75526.7,31831.9,2.3727
1432,1432,1.0000,84432.7,34722.5,2.4316
1436,180,0.1250,32049.2,10689.7,2.9981
1436,287,0.2000,40926.5,14969.4,2.7340
1436,359,0.2500,45223.4,15639.9,2.8915
1436,479,0.3333,54251.5,20425.6,2.6561
1436,574,0.4000,60875.7,21894.7,2.7804
1436,718,0.5000,61839.5,22974.7,2.6916
1436,933,0.6500,76969.6,27077.1,2.8426
1436,1149,0.8000,76060.4,31885.9,2.3854
1436,1436,1.0000,86051.1,34811.9,2.4719
1440,180,0.1250,32155.2,10722.7,2.9988
1440,288,0.2000,40983.6,14989.1,2.7342
1440,360,0.2500,45362.5,16368.5,2.7713
1440,480,0.3333,54298.4,18670.4,2.9083
1440,576,0.4000,61006.6,21832.4,2.7943
1440,720,0.5000,61975.7,25243.2,2.4551
1440,936,0.6500,77233.4,27122.2,2.8476
1440,1152,0.8000,76065.6,32094.7,2.3700
1440,1440,1.0000,86034.9,34775.9,2.4740
1444,181,0.1250,32666.8,10880.7,3.0023
1444,289,0.2000,41204.9,14919.1,2.7619
1444,361,0.2500,45783.8,16287.1,2.8110
1444,481,0.3333,54435.4,18488.6,2.9443
1444,578,0.4000,59315.2,21860.2,2.7134
1444,722,0.5000,61994.8,22872.0,2.7105
1444,939,0.6500,77453.2,27195.6,2.8480
1444,1155,0.8000,76000.5,32661.9,2.3269
1444,1444,1.0000,86183.6,34995.6,2.4627
1448,181,0.1250,32658.5,10972.9,2.9763
1448,290,0.2000,41409.6,15488.2,2.6736
1448,362,0.2500,45841.5,16427.0,2.7906
1448,483,0.3333,54627.7,20356.7,2.6835
1448,579,0.4000,61622.0,21751.4,2.8330
1448,724,0.5000,62455.6,25467.6,2.4524
1448,941,0.6500,77850.5,27395.0,2.8418
1448,1158,0.8000,76359.2,32264.0,2.3667
1448,1448,1.0000,86168.4,34871.5,2.4710
1452,182,0.1250,32705.0,10666.7,3.0661
1452,290,0.2000,41318.1,15098.2,2.7366
1452,363,0.2500,45973.3,15412.5,2.9829
1452,484,0.3333,54247.0,18530.1,2.9275
1452,581,0.4000,59519.0,21496.8,2.7687
1452,726,0.5000,62566.9,22666.4,2.7603
1452,944,0.6500,78538.6,27281.0,2.8789
1452,1162,0.8000,76434.4,32478.6,2.3534
1452,1452,1.0000,86675.8,35161.6,2.4651
1456,182,0.1250,32809.2,10669.7,3.0750
1456,291,0.2000,41694.1,15627.7,2.6680
1456,364,0.2500,46488.0,15288.1,3.0408
1456,485,0.3333,54695.9,18811.1,2.9076
1456,582,0.4000,62962.5,21364.9,2.9470
1456,728,0.5000,63555.5,22406.1,2.8365
1456,946,0.6500,79363.3,27568.5,2.8788
1456,1165,0.8000,76078.9,32472.4,2.3429
1456,1456,1.0000,86569.6,35268.9,2.4546
1460,183,0.1250,32842.2,11139.0,2.9484
1460,292,0.2000,41704.6,15362.0,2.7148
1460,365,0.2500,46141.4,16545.6,2.7887
1460,487,0.3333,54294.9,20474.5,2.6518
1460,584,0.4000,62363.4,21796.1,2.8612
1460,730,0.5000,63538.3,25886.7,2.4545
1460,949,0.6500,78840.5,27817.1,2.8342
1460,1168,0.8000,76391.2,32986.1,2.3159
1460,1460,1.0000,87725.2,35741.7,2.4544
1464,183,0.1250,32883.7,11116.5,2.9581
1464,293,0.2000,42048.5,15401.4,2.7302
1464,366,0.2500,46299.8,16650.2,2.7807
1464,488,0.3333,54406.1,20543.8,2.6483
1464,586,0.4000,60763.6,21825.1,2.7841
1464,732,0.5000,63564.0,22938.8,2.7710
1464,952,0.6500,79081.2,27939.6,2.8304
1464,1171,0.8000,77798.4,33144.6,2.3472
1464,1464,1.0000,87581.5,35922.8,2.4380
1468,184,0.1250,33445.3,11472.9,2.9152
1468,294,0.2000,42164.9,15322.7,2.7518
1468,367,0.2500,47107.1,16800.5,2.8039
1468,489,0.3333,54806.0,19002.6,2.8841
1468,587,0.4000,62785.3,21582.0,2.9092
1468,734,0.5000,63592.0,25996.1,2.4462
1468,954,0.6500,79267.2,27982.5,2.8327
1468,1174,0.8000,77668.2,32753.2,2.3713
1468,1468,1.0000,88283.1,35710.8,2.4722
1472,184,0.1250,33405.3,11512.5,2.9017
1472,294,0.2000,42262.7,15316.5,2.7593
1472,368,0.2500,46267.8,15990.8,2.8934
1472,491,0.3333,53682.2,21014.0,2.5546
1472,589,0.4000,60000.6,22186.6,2.7044
1472,736,0.5000,63010.1,23332.9,2.7005
1472,957,0.6500,78236.7,27491.6,2.8458
1472,1178,0.8000,76325.9,32640.8,2.3384
1472,1472,1.0000,86994.6,35650.5,2.4402
1476,185,0.1250,33022.3,11275.4,2.9287
1476,295,0.2000,42225.5,15276.4,2.7641
1476,369,0.2500,46475.3,16917.4,2.7472
1476,492,0.3333,54040.9,21166.0,2.5532
1476,590,0.4000,62310.6,22413.1,2.7801
1476,738,0.5000,63161.6,25864.3,2.4420
1476,959,0.6500,78337.5,27800.2,2.8179
1476,1181,0.8000,76539.3,32727.5,2.3387
1476,1476,1.0000,89198.9,36094.5,2.4713
1480,185,0.1250,33996.0,11511.8,2.9532
1480,296,0.2000,42926.5,15610.0,2.7499
1480,370,0.2500,47756.7,17137.0,2.7868
1480,493,0.3333,55611.3,19253.6,2.8884
1480,592,0.4000,63860.7,23021.3,2.7740
1480,740,0.5000,64563.7,24529.7,2.6321
1480,962,0.6500,80214.8,28009.6,2.8638
1480,1184,0.8000,77906.7,33256.4,2.3426
1480,1480,1.0000,88348.0,36007.4,2.4536
1484,186,0.1250,33675.5,11336.0,2.9707
1484,297,0.2000,43125.9,15634.2,2.7584
1484,371,0.2500,47746.8,17211.0,2.7742
1484,495,0.3333,55165.1,22051.6,2.5016
1484,594,0.4000,61724.5,23375.7,2.6405
1484,742,0.5000,64799.4,26364.3,2.4578
1484,965,0.6500,80584.2,28601.8,2.8175
1484,1187,0.8000,77911.4,33521.1,2.3242
1484,1484,1.0000,89813.1,36534.5,2.4583
1488,186,0.1250,33640.3,11330.6,2.9690
1488,298,0.2000,43579.6,15780.1,2.7617
1488,372,0.2500,47939.5,16630.8,2.8826
1488,496,0.3333,55193.7,22130.2,2.4940
1488,595,0.4000,64351.2,23532.3,2.7346
1488,744,0.5000,64974.3,24357.3,2.6676
1488,967,0.6500,80175.3,28526.5,2.8106
1488,1190,0.8000,78037.6,33468.3,2.3317
1488,1488,1.0000,89780.4,36555.3,2.4560
1492,187,0.1250,34074.4,11762.9,2.8968
1492,298,0.2000,43597.6,15829.5,2.7542
1492,373,0.2500,47930.8,17215.3,2.7842
1492,497,0.3333,55525.0,19383.7,2.8645
1492,597,0.4000,62077.6,23114.9,2.6856
1492,746,0.5000,65014.7,26758.0,2.4297
1492,970,0.6500,79396.9,28840.7,2.7529
1492,1194,0.8000,79061.6,33704.8,2.3457
1492,1492,1.0000,90036.9,36808.7,2.4461
1496,187,0.1250,34141.1,11796.2,2.8943
1496,299,0.2000,43788.6,15644.1,2.7990
1496,374,0.2500,48087.1,17349.1,2.7717
1496,499,0.3333,55511.3,22063.9,2.5159
1496,598,0.4000,64599.1,23427.1,2.7575
1496,748,0.5000,65167.9,24423.8,2.6682
1496,972,0.6500,79492.4,28911.2,2.7495
1496,1197,0.8000,79103.8,33881.0,2.3348
1496,1496,1.0000,90233.2,36968.1,2.4408
1500,188,0.1250,34282.6,11605.2,2.9541
1500,300,0.2000,43756.8,15856.3,2.7596
1500,375,0.2500,48142.1,17572.7,2.7396
1500,500,0.3333,55514.9,22226.5,2.4977
1500,600,0.4000,64681.6,23563.8,2.7450
1500,750,0.5000,65418.2,27073.0,2.4164
1500,975,0.6500,78921.5,29032.5,2.7184
1500,1200,0.8000,79772.1,34400.2,2.3189
1500,1500,1.0000,91159.2,37446.6,2.4344
1504,188,0.1250,34302.2,11758.3,2.9173
1504,301,0.2000,43973.7,15888.7,2.7676
1504,376,0.2500,49476.7,17015.4,2.9078
1504,501,0.3333,55697.9,19816.1,2.8107
1504,602,0.4000,62683.4,23304.2,2.6898
1504,752,0.5000,65710.5,24451.7,2.6874
1504,978,0.6500,78861.7,28951.1,2.7240
1504,1203,0.8000,79736.3,34263.3,2.3272
1504,1504,1.0000,90978.7,37234.5,2.4434
1508,189,0.1250,34293.6,11710.7,2.9284
1508,302,0.2000,44132.0,15823.5,2.7890
1508,377,0.2500,49531.6,16685.6,2.9685
1508,503,0.3333,56366.4,22144.6,2.5454
1508,603,0.4000,65660.7,23404.8,2.8054
1508,754,0.5000,66827.0,24360.6,2.7432
1508,980,0.6500,79079.6,29159.0,2.7120
1508,1206,0.8000,80158.9,34457.3,2.3263
1508,1508,1.0000,91988.1,37480.6,2.4543
1512,189,0.1250,34263.8,11681.9,2.9331
1512,302,0.2000,44166.4,15840.9,2.7881
1512,378,0.2500,49493.0,17721.6,2.7928
1512,504,0.3333,56505.0,22262.5,2.5381
1512,605,0.4000,63587.0,23817.7,2.6697
1512,756,0.5000,66784.9,27244.4,2.4513
1512,983,0.6500,79027.6,29311.0,2.6962
1512,1210,0.8000,80193.8,34741.7,2.3083
1512,1512,1.0000,92146.4,37708.0,2.4437
1516,190,0.1250,35295.0,11697.1,3.0174
1516,303,0.2000,44299.9,16311.7,2.7158
1516,379,0.2500,49840.8,17722.1,2.8124
1516,505,0.3333,57227.8,19992.8,2.8624
1516,606,0.4000,66273.8,23744.4,2.7911
1516,758,0.5000,67018.5,24802.4,2.7021
1516,985,0.6500,79050.1,29403.1,2.6885
1516,1213,0.8000,81426.2,34757.0,2.3427
1516,1516,1.0000,93046.2,37955.0,2.4515
1520,190,0.1250,35334.6,11673.6,3.0269
1520,304,0.2000,44769.3,16312.9,2.7444
1520,380,0.2500,49769.4,17714.4,2.8096
1520,507,0.3333,57269.5,22082.0,2.5935
1520,608,0.4000,66122.4,23706.6,2.7892
1520,760,0.5000,67311.8,27132.0,2.4809
1520,988,0.6500,80632.8,29516.4,2.7318
1520,1216,0.8000,81490.1,34880.8,2.3362
1520,1520,1.0000,93051.9,37793.7,2.4621
1524,191,0.1250,35503.6,11928.6,2.9763
1524,305,0.2000,44943.5,16427.8,2.7358
1524,381,0.2500,50134.7,17230.6,2.9096
1524,508,0.3333,57285.7,22337.1,2.5646
1524,610,0.4000,64239.4,24014.0,2.6751
1524,762,0.5000,67419.8,25098.6,2.6862
1524,991,0.6500,81436.5,29666.0,2.7451
1524,1219,0.8000,81805.3,34837.0,2.3482
1524,1524,1.0000,92848.2,37782.3,2.4575
1528,191,0.1250,35268.7,11914.7,2.9601
1528,306,0.2000,44960.0,16271.3,2.7631
1528,382,0.2500,49963.3,18113.5,2.7583
1528,509,0.3333,57187.1,20351.1,2.8100
1528,611,0.4000,67108.3,24213.8,2.7715
1528,764,0.5000,67419.8,27520.8,2.4498
1528,993,0.6500,81313.5,29560.5,2.7507
1528,1222,0.8000,81461.9,34700.2,2.3476
1528,1528,1.0000,92810.8,37683.1,2.4629
1532,192,0.1250,35346.9,11890.4,2.9727
1532,306,0.2000,44968.3,16342.8,2.7516
1532,383,0.2500,50184.2,17895.7,2.8043
1532,511,0.3333,57186.2,22699.7,2.5192
1532,613,0.4000,64977.7,24119.2,2.6940
1532,766,0.5000,68229.0,25613.2,2.6638
1532,996,0.6500,81311.4,29847.2,2.7243
1532,1226,0.8000,82194.1,35257.9,2.3312
1532,1532,1.0000,94698.2,38109.7,2.4849
1536,192,0.1250,35371.8,11958.0,2.9580
1536,307,0.2000,45216.9,16097.6,2.8089
1536,384,0.2500,50139.0,18050.3,2.7777
1536,512,0.3333,57180.7,22916.8,2.4951
1536,614,0.4000,67161.8,24411.9,2.7512
1536,768,0.5000,68645.3,27960.5,2.4551
1536,998,0.6500,81426.1,29940.9,2.7196
1536,1229,0.8000,82108.0,35618.9,2.3052
1536,1536,1.0000,94917.5,38553.4,2.4620
1540,193,0.1250,36100.1,11925.8,3.0271
1540,308,0.2000,45220.3,16185.2,2.7939
1540,385,0.2500,51247.3,17405.4,2.9443
1540,513,0.3333,57846.8,20262.9,2.8548
1540,616,0.4000,67296.0,24463.0,2.7509
1540,770,0.5000,68904.2,25719.2,2.6791
1540,1001,0.6500,81540.3,29927.3,2.7246
1540,1232,0.8000,82051.8,35453.1,2.3144
1540,1540,1.0000,94819.3,38780.9,2.4450
1544,193,0.1250,36253.9,11980.8,3.0260
1544,309,0.2000,45696.8,16209.4,2.8192
1544,386,0.2500,51314.2,18160.6,2.8256
1544,515,0.3333,58084.8,22833.8,2.5438
1544,618,0.4000,65492.2,24259.9,2.6996
1544,772,0.5000,68802.7,27953.4,2.4613
1544,1004,0.6500,81357.3,30138.3,2.6995
1544,1235,0.8000,83553.3,35543.4,2.3507
1544,1544,1.0000,94999.0,38814.5,2.4475
1548,194,0.1250,36457.3,12312.3,2.9611
1548,310,0.2000,45797.9,16236.9,2.8206
1548,387,0.2500,51618.8,18007.0,2.8666
1548,516,0.3333,58293.4,22856.1,2.5505
1548,619,0.4000,68313.1,24294.6,2.8119
1548,774,0.5000,69445.8,25762.1,2.6957
1548,1006,0.6500,82846.5,30153.1,2.7475
1548,1238,0.8000,83719.7,35444.9,2.3620
1548,1548,1.0000,95807.5,38772.1,2.4710
1552,194,0.1250,36413.4,12265.0,2.9689
1552,310,0.2000,45940.7,15801.4,2.9074
1552,388,0.2500,52064.9,17965.3,2.8981
1552,517,0.3333,58309.7,20300.2,2.8724
1552,621,0.4000,66469.6,24192.3,2.7476
1552,776,0.5000,69610.6,28348.6,2.4555
1552,1009,0.6500,83455.2,30374.3,2.7476
1552,1242,0.8000,84367.9,35594.3,2.3703
1552,1552,1.0000,95869.3,38733.1,2.4751
1556,195,0.1250,36532.7,12183.1,2.9986
1556,311,0.2000,45859.1,15858.1,2.8918
1556,389,0.2500,51839.0,17781.8,2.9153
1556,519,0.3333,58423.6,22943.8,2.5464
1556,622,0.4000,68427.0,24302.6,2.8156
1556,778,0.5000,69963.3,25687.2,2.7237
1556,1011,0.6500,83376.7,30061.8,2.7735
1556,1245,0.8000,84358.0,35230.5,2.3945
1556,1556,1.0000,96666.0,38474.1,2.5125
1560,195,0.1250,36619.7,12186.6,3.0049
1560,312,0.2000,45969.8,15748.7,2.9190
1560,390,0.2500,52044.7,17502.0,2.9736
1560,520,0.3333,58926.7,20004.3,2.9457
1560,624,0.4000,68530.6,24835.1,2.7594
1560,780,0.5000,69976.5,25910.1,2.7007
1560,1014,0.6500,83572.6,29477.9,2.8351
1560,1248,0.8000,84814.5,35086.5,2.4173
1560,1560,1.0000,96824.0,38278.5,2.5295
1564,196,0.1250,36980.5,12263.4,3.0155
1564,313,0.2000,46844.6,16533.5,2.8333
1564,391,0.2500,51828.4,18329.4,2.8276
1564,521,0.3333,59365.5,23519.2,2.5241
1564,626,0.4000,67116.9,24906.4,2.6948
1564,782,0.5000,70214.3,28301.0,2.4810
1564,1017,0.6500,83495.7,30203.2,2.7645
1564,1251,0.8000,84688.1,35678.9,2.3736
1564,1564,1.0000,97472.6,38830.9,2.5102
1568,196,0.1250,37030.9,12133.1,3.0521
1568,314,0.2000,46933.1,16604.0,2.8266
1568,392,0.2500,52102.2,18307.3,2.8460
1568,523,0.3333,59610.7,23257.1,2.5631
1568,627,0.4000,69213.1,24611.3,2.8122
1568,784,0.5000,70445.1,25857.5,2.7244
1568,1019,0.6500,83471.6,30515.0,2.7354
1568,1254,0.8000,86228.9,36273.1,2.3772
1568,1568,1.0000,97236.0,39442.6,2.4653
1572,197,0.1250,37326.0,12587.8,2.9652
1572,314,0.2000,47078.9,16469.9,2.8585
1572,393,0.2500,52210.3,18513.4,2.8201
1572,524,0.3333,59657.0,20966.5,2.8454
1572,629,0.4000,67574.3,24989.3,2.7041
1572,786,0.5000,70994.7,28967.5,2.4508
1572,1022,0.6500,83748.4,30996.7,2.7018
1572,1258,0.8000,86245.9,36575.1,2.3580
1572,1572,1.0000,98165.1,39815.5,2.4655
1576,197,0.1250,37181.5,12664.2,2.9360
1576,315,0.2000,47031.4,16382.2,2.8709
1576,394,0.2500,53392.4,17899.2,2.9829
1576,525,0.3333,59568.8,23789.0,2.5040
1576,630,0.4000,69751.1,25052.1,2.7842
1576,788,0.5000,70951.0,26218.0,2.7062
1576,1024,0.6500,85083.6,31274.6,2.7205
1576,1261,0.8000,86160.3,36891.2,2.3355
1576,1576,1.0000,97847.9,40314.6,2.4271
1580,198,0.1250,37281.2,12551.2,2.9703
1580,316,0.2000,47460.3,16855.4,2.8157
1580,395,0.2500,53522.0,19125.6,2.7985
1580,527,0.3333,59694.5,23791.6,2.5091
1580,632,0.4000,70187.3,25345.0,2.7693
1580,790,0.5000,71022.5,29277.3,2.4258
1580,1027,0.6500,85663.6,31461.7,2.7228
1580,1264,0.8000,86138.6,37372.1,2.3049
1580,1580,1.0000,98616.1,40455.2,2.4377
1584,198,0.1250,37421.2,12556.8,2.9802
1584,317,0.2000,47684.4,17450.3,2.7326
1584,396,0.2500,53663.8,19002.7,2.8240
1584,528,0.3333,59560.0,21462.8,2.7750
1584,634,0.4000,67779.4,25316.8,2.6772
1584,792,0.5000,71097.2,26555.7,2.6773
1584,1030,0.6500,85454.0,31823.5,2.6852
1584,1267,0.8000,86086.3,37300.3,2.3079
1584,1584,1.0000,98864.6,40609.5,2.4345
1588,199,0.1250,37586.4,12546.0,2.9959
1588,318,0.2000,47832.2,17401.1,2.7488
1588,397,0.2500,53877.8,19059.4,2.8268
1588,529,0.3333,60664.5,24004.7,2.5272
1588,635,0.4000,70460.6,25579.0,2.7546
1588,794,0.5000,71381.3,29776.7,2.3972
1588,1032,0.6500,85769.0,31912.4,2.6876
1588,1270,0.8000,86543.7,37569.3,2.3036
1588,1588,1.0000,99463.9,40677.6,2.4452
1592,199,0.1250,37636.3,12541.0,3.0011
1592,318,0.2000,48009.4,17315.3,2.7727
1592,398,0.2500,54046.0,18388.3,2.9391
1592,531,0.3333,60929.2,23942.1,2.5449
1592,637,0.4000,68365.6,25521.9,2.6787
1592,796,0.5000,71580.9,26589.4,2.6921
1592,1035,0.6500,85743.8,31951.0,2.6836
1592,1274,0.8000,86449.3,37578.9,2.3005
1592,1592,1.0000,99241.3,40811.7,2.4317
1596,200,0.1250,37711.2,12634.8,2.9847
1596,319,0.2000,47810.6,17172.8,2.7841
1596,399,0.2500,54158.0,19146.5,2.8286
1596,532,0.3333,60930.1,22048.0,2.7635
1596,638,0.4000,71104.3,25613.9,2.7760
1596,798,0.5000,71691.5,29745.6,2.4102
1596,1037,0.6500,85852.3,31996.5,2.6832
1596,1277,0.8000,87556.1,37849.4,2.3133
1596,1596,1.0000,100150.3,41013.7,2.4419
1600,200,0.1250,37695.8,12697.2,2.9688
1600,320,0.2000,47928.3,17195.2,2.7873
1600,400,0.2500,54329.8,19484.5,2.7884
1600,533,0.3333,61000.2,22442.1,2.7181
1600,640,0.4000,71441.1,25827.1,2.7661
1600,800,0.5000,71942.6,27000.5,2.6645
1600,1040,0.6500,85854.9,33607.1,2.5547
1600,1280,0.8000,87549.6,40193.3,2.1782
1600,1600,1.0000,99919.0,43657.7,2.2887
1604,201,0.1250,38000.1,13026.3,2.9172
1604,321,0.2000,48220.8,17551.6,2.7474
1604,401,0.2500,54463.1,19904.7,2.7362
1604,535,0.3333,61067.0,24394.3,2.5033
1604,642,0.4000,69883.1,25961.0,2.6919
1604,802,0.5000,73208.9,31604.4,2.3164
1604,1043,0.6500,86953.5,34136.9,2.5472
1604,1283,0.8000,88112.6,40280.3,2.1875
1604,1604,1.0000,101266.0,43837.9,2.3100
1608,201,0.1250,37999.2,13053.7,2.9110
1608,322,0.2000,49225.0,17684.1,2.7836
1608,402,0.2500,54658.3,18852.0,2.8993
1608,536,0.3333,61445.7,23056.6,2.6650
1608,643,0.4000,72283.4,26112.2,2.7682
1608,804,0.5000,73430.8,27204.8,2.6992
1608,1045,0.6500,87025.3,35183.4,2.4735
1608,1286,0.8000,88363.2,41492.8,2.1296
1608,1608,1.0000,101205.2,45010.4,2.2485
1612,202,0.1250,38907.7,13067.5,2.9774
1612,322,0.2000,49311.4,17657.3,2.7927
1612,403,0.2500,55571.9,18419.7,3.0170
1612,537,0.3333,61953.6,24212.5,2.5587
1612,645,0.4000,70013.6,25944.9,2.6985
1612,806,0.5000,73438.9,26979.0,2.7221
1612,1048,0.6500,87140.3,35307.9,2.4680
1612,1290,0.8000,88793.6,41590.0,2.1350
1612,1612,1.0000,101935.6,45290.6,2.2507
1616,202,0.1250,39045.4,13138.4,2.9719
1616,323,0.2000,49350.4,17670.9,2.7927
1616,404,0.2500,55557.6,20624.1,2.6938
1616,539,0.3333,62987.9,24809.6,2.5389
1616,646,0.4000,73079.5,26164.8,2.7931
1616,808,0.5000,73892.5,32609.9,2.2659
1616,1050,0.6500,87280.5,36057.8,2.4206
1616,1293,0.8000,88612.8,42321.3,2.0938
1616,1616,1.0000,101801.6,46154.8,2.2057
1620,203,0.1250,39043.1,13246.3,2.9475
1620,324,0.2000,49289.9,17906.3,2.7527
1620,405,0.2500,55635.2,20789.2,2.6762
1620,540,0.3333,62919.5,24398.8,2.5788
1620,648,0.4000,73138.1,26221.4,2.7893
1620,810,0.5000,74076.7,27339.7,2.7095
1620,1053,0.6500,87289.1,37357.4,2.3366
1620,1296,0.8000,89859.2,43645.3,2.0589
1620,1620,1.0000,102040.2,47756.9,2.1367
1624,203,0.1250,39147.5,13381.9,2.9254
1624,325,0.2000,49253.0,18055.6,2.7279
1624,406,0.2500,56057.3,20869.6,2.6861
1624,541,0.3333,63153.5,24980.6,2.5281
1624,650,0.4000,70557.2,26187.3,2.6943
1624,812,0.5000,74125.7,33741.9,2.1968
1624,1056,0.6500,87414.5,37290.9,2.3441
1624,1299,0.8000,89854.4,43672.6,2.0575
1624,1624,1.0000,101970.8,47990.0,2.1248
1628,204,0.1250,39212.1,12985.8,3.0196
1628,326,0.2000,49285.9,17981.4,2.7409
1628,407,0.2500,56204.9,18845.6,2.9824
1628,543,0.3333,63109.0,24802.9,2.5444
1628,651,0.4000,73668.9,26226.1,2.8090
1628,814,0.5000,75088.7,27724.5,2.7084
